cheatID,romID,cheatName,cheatActivation,cheatDescription,cheatSideEffect,cheatFolderName,cheatCategoryID,cheatCode,cheatDeviceID,melondsVerified,desmumeVerified,no$gbaVerified
,73662,Max Five Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A18 00000019 D0000000 00000000,1,,,
,73662,Max Sixes Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A1C 0000001E D0000000 00000000,1,,,
,73662,Max Chance Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A3C 0000001E D0000000 00000000,1,,,
,73662,Max Yahtzee Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A38 00000032 D0000000 00000000,1,,,
,73662,Max 3 of a Kind Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A24 0000001E D0000000 00000000,1,,,
,73662,Max 4 of a Kind Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A28 0000001E D0000000 00000000,1,,,
,73662,Max Full House Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A2C 00000019 D0000000 00000000,1,,,
,73662,Max Small Straight Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A30 0000001E D0000000 00000000,1,,,
,73662,Max Large Straight Score,Press Select to activate.,,,Yahtzee,12,94000130 000003FB 02143A34 00000028 D0000000 00000000</,1,,,
,73662,Player 1 - 17 Shots Fired,,,,Battleship,1,1212F6B8 00000011,1,,,
,73662,Player 1 - 17 Shots Hit,,,,Battleship,1,1212F6B0 00000011,1,,,
,73662,Player 1 Carrier Invincible,,,,Battleship,3,02130C10 00000000 02130C14 00000000 02130C18 00000000 02130C1C 00000000 02130C20 00000000 02130C24 00000000 02130C48 FFFFFFFF 02130C4C FFFFFFFF 02130C50 FFFFFFFF 02130C54 FFFFFFFF 02130C58 FFFFFFFF 02130C5C 00000000,1,,,
,73662,Sink Carrier,Press Select to activate.,,,Battleship,1,94000130 000003FB 02130C10 00000001 02130C14 00000001 02130C18 00000001 02130C1C 00000001 02130C20 00000001 02130C24 00000001 02130C48 00000000 02130C4C 00000001 02130C50 00000002 02130C54 00000003 02130C58 00000004 02130C5C 00000005 D0000000 00000000,1,,,
,73662,Player 1 Battleship Invincible,,,,Battleship,3,02130CA0 00000000 02130CA4 00000000 02130CA8 00000000 02130CAC 00000000 02130CB4 00000000 02130CD8 FFFFFFFF 02130CDC FFFFFFFF 02130CE0 FFFFFFFF 02130CE4 FFFFFFFF 02130CEC 00000000,1,,,
,73662,Sink Battleship,Press Select to activate.,,,Battleship,1,94000130 000003FB 02130CA0 00000001 02130CA4 00000001 02130CA8 00000001 02130CAC 00000001 02130CB4 00000001 02130CB8 00000000 02130CBC 00000001 02130CE0 00000002 02130CE4 00000003 02130CEC 00000004 D0000000 00000000,1,,,
,73662,Player 1 Cruiser Invincible,,,,Battleship,3,02130D30 00000000 02130D34 00000000 02130D38 00000000 02130D44 00000000 02130D68 FFFFFFFF 02130D6C FFFFFFFF 02130D70 FFFFFFFF 02130D7C 00000000,1,,,
,73662,Sink Cruiser,Press Select to activate.,,,Battleship,1,94000130 000003FB 02130D30 00000001 02130D34 00000001 02130D38 00000001 02130D44 00000001 02130D68 00000000 02130D6C 00000003 02130D70 00000004 02130D7C 00000003 D0000000 00000000,1,,,
,73662,Player 1 Sub Invincible,,,,Battleship,3,02130DC0 00000000 02130DC4 00000000 02130DC8 00000000 02130DD4 00000000 02130DF8 FFFFFFFF 02130DFC FFFFFFFF 02130E00 FFFFFFFF 02130E0C 00000000,1,,,
,73662,Sink Sub,Press Select to activate.,,,Battleship,1,94000130 000003FB 02130DC0 00000001 02130DC4 00000001 02130DC8 00000001 02130DD4 00000001 02130DF8 0000000B 02130DFC 0000000C 02130E00 0000000D 02130E0C 00000003 D0000000 00000000,1,,,
,73662,Player 1 Speed Boat Invincible,,,,Battleship,3,02130E50 00000000 02130E54 00000000 02130E64 00000000 02130E88 FFFFFFFF 02130E8C FFFFFFFF 02130E9C 00000000,1,,,
,73662,Sink Speed Boat,Press Select to activate.,,,Battleship,1,94000130 000003FB 02130E50 00000001 02130E54 00000001 02130E64 00000001 02130E88 0000000C 02130E8C 0000000E 02130E9C 00000002 D0000000 00000000,1,,,
,73662,Player 2 - 99 Shots Fired,,,,Battleship,1,1212F6BC 00000063,1,,,
,73662,Player 2 - 0 Shots Hit,,,,Battleship,1,1212F6B4 00000000,1,,,
,73667,Unlock All Designs for All Games,Press Up to activate.,,,,1,94000130 FFBF0000 D5000000 FFFFFFFF C0000000 00000006 D6000000 02243DD0 D2000000 00000000,1,,,
,73667,Unlock Stamp and Special Color Paint in Chat Room,Press Up to activate.,,,,1,94000130 FFBF0000 22243DC4 0000000F D0000000 00000000,1,,,
,73667,Unlock All Games in Free Player Area,Press X to activate.,,,,1,927FFFA8 FBFF0000 22243DEA 0000001F D0000000 00000000,1,,,
,73667,"Unlock All Icons, Missions, and Music",Press Y in mission screen to activate.,,,,1,927FFFA8 F7FF0000 021AAD7C 3FFFFFFF 02243DCC 3FFFFFFF 022445CC 3FFFFFFF D2000000 00000000,1,,,
,73667,"Get 10,000 Chips",Press Select to activate.,,,,1,94000130 000003FB 721ABDB2 00002710 121ABDB2 00002710 D2000000 00000000 94000130 000003FB 721ABDE6 00002710 121ABDE6 00002710 D2000000 00000000,1,,,
,73667,CPU 1 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4D2A 00000000 121A4D2A 00000000 D2000000 00000000 94000130 0000037B 821A4DAA 00000000 121A4DAA 00000001 D2000000 00000000,1,,,
,73667,CPU 2 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4D96 00000000 121A4D96 00000000 D2000000 00000000 94000130 0000037B 821A4E62 00000000 121A4E62 00000001 D2000000 00000000,1,,,
,73667,CPU 3 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4E02 00000000 121A4E02 00000000 D2000000 00000000 94000130 0000037B 821A4F1A 00000000 121A4F1A 00000001 D2000000 00000000,1,,,
,73667,No Penalty Points,Press Select to activate.,,,Hearts,1,94000130 000003FB 221ABDAA 00000000 221ABDAE 00000000 D2000000 00000000,1,,,
,73667,Set Hint Count to 0,Press Select to activate.,,,Mahjong,1,94000130 000003FB 221AB6DE 00000000 D2000000 00000000,1,,,
,73667,Instant Win,,,,Mahjong,1,821AB6E0 00008FFF 221AB6E0 00000000 D2000000 00000000,1,,,
,73667,Easy Strike,Hold Up and throw hard to activate.,,,Bowling,1,94000130 FFBF0000 021A458C 00000AF0 022FF614 00000AF0 022FF824 00000AF0 022FFD4C 00000AF0 D2000000 00000000,1,,,
,73667,Always Win,Press Up to activate.,,,Soda Shake,1,94000130 FFBF0000 021AB468 000038B1 D0000000 00000000,1,,,
,73667,Always Hit Triple 20,Hold Down to activate.,,,Darts,1,94000130 FF7F0000 021AB670 00000800 021AB674 0000F000 D2000000 00000000,1,,,
,73667,Get Bull's Eye (Right Handed),Press and hold R+Up to activate.,,,Darts,1,94000130 FEBF0000 021AB670 00000080 021AB674 00000080 D2000000 00000000,1,,,
,73667,Get Bull's Eye (Left Handed),Press and hold X to activate.,,,Darts,1,94000136 FFFE0000 021AB670 00000080 021AB674 00000080 D2000000 00000000,1,,,
,73667,Always Roll a 6,Hold Up until die stops to activate.,,,Ludo,1,94000130 FFBF0000 021AB6F9 FFFF0006 02306458 FFFFC000 0230645C FFFFC000 02306460 FFFFC000 D2000000 00000000,1,,,
,73668,Unlock All Designs for All Games,Press Up to activate.,,,,1,94000130 FFBF0000 D5000000 FFFFFFFF C0000000 00000006 D6000000 0223CCD0 D2000000 00000000,1,,,
,73668,Unlock Stamp and Special Color Paint in Chat Room,Press Up to activate.,,,,1,94000130 FFBF0000 2223CCC4 0000000F D0000000 00000000,1,,,
,73668,Unlock All Games in Free Player Area,Press X to activate.,,,,1,927FFFA8 FBFF0000 2223CCEA 0000001F D0000000 00000000,1,,,
,73668,"Unlock All Icons, Missions, and Music",Press Y in mission screen to activate.,,,,1,927FFFA8 F7FF0000 021A3C88 3FFFFFFF 0223CCCC 3FFFFFFF 0223D4CC 3FFFFFFF D2000000 00000000,1,,,
,73668,"Get 10,000 Chips",Press Select to activate.,,,,1,94000130 000003FB 721A4CBE 00002710 121A4CBE 00002710 D2000000 00000000 94000130 000003FB 721A4CF2 00002710 121A4CF2 00002710 D2000000 00000000,1,,,
,73668,CPU 1 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4D2A 00000000 121A4D2A 00000000 D2000000 00000000 94000130 0000037B 821A4DAA 00000000 121A4DAA 00000001 D2000000 00000000,1,,,
,73668,CPU 2 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4D96 00000000 121A4D96 00000000 D2000000 00000000 94000130 0000037B 821A4E62 00000000 121A4E62 00000001 D2000000 00000000,1,,,
,73668,CPU 3 Set to 0 Chips,Press Select+Down to activate.,,,,1,94000130 0000037B 821A4E02 00000000 121A4E02 00000000 D2000000 00000000 94000130 0000037B 821A4F1A 00000000 121A4F1A 00000001 D2000000 00000000,1,,,
,73668,No Penalty Points,Press Select to activate.,,,Hearts,1,94000130 000003FB 221A4CB6 00000000 221A4CBA 00000000 D2000000 00000000,1,,,
,73668,Set Hint Count to 0,Press Select to activate.,,,Mahjong,1,94000130 000003FB 221A45EA 00000000 D2000000 00000000,1,,,
,73668,Instant Win,,,,Mahjong,1,821A45EC 00008FFF 221A45EC 00000000 D2000000 00000000,1,,,
,73668,Easy Strike,Hold Up and throw hard to activate.,,,Bowling,1,94000130 FFBF0000 021A458C 00000AF0 022FF614 00000AF0 022FF824 00000AF0 022FFD4C 00000AF0 D2000000 00000000,1,,,
,73668,Pop Soda Instantly,Press Up to activate.,,,Soda Shake,1,94000130 FFBF0000 021A4374 000038B1 D0000000 00000000,1,,,
,73668,Always Hit Triple 20,Hold Down to activate.,,,Darts,1,94000130 FF7F0000 021A457C 00000800 021A4580 0000F000 D2000000 00000000,1,,,
,73668,Get Bull's Eye (Right Handed),Press and hold Up to activate.,,,Darts,1,94000130 FFBF0000 021A457C 00000080 021A4580 00000080 D2000000 00000000,1,,,
,73668,Get Bull's Eye (Left Handed),Press and hold X to activate.,,,Darts,1,927FFFA8 FBFF0000 021A457C 00000080 021A4580 00000080 D2000000 00000000,1,,,
,73668,Always Roll a 6,Hold Up until die stops to activate.,,,Ludo,1,94000130 FFBF0000 021A4605 FFFF0006 022FE5D8 FFFFC000 022FE5DC FFFFC000 022FE5E0 FFFFC000 D2000000 00000000,1,,,
,73674,Max Score v1,Press Select to activate.,,,,12,94000130 FFFB0000 620DCA1C 00000000 B20DCA1C 00000000 B00000A8 00000000 0000006C 05F5E0FF D2000000 00000000,1,,,
,73674,Max Score v2,Press Select to activate.,,,,12,94000130 FFFB0000 620DA75C 00000000 B20DA75C 00000000 B00000A8 00000000 0000006C 05F5E0FF D2000000 00000000,1,,,
,73674,Max Score on Gain,,,,,12,5202F6CC E5902000 0202F6CC E3A02064 0202F6D0 E0010292 0202F6D4 E5801000 D2000000 00000000,1,,,
,73674,Go To Last Level of Each World v1,Press Y to activate.,,,,4,927FFFA8 F7FF0000 620DCA1C 00000000 B20DCA1C 00000000 B00000A8 00000000 20000068 0000000F D2000000 00000000,1,,,
,73674,Go To Last Level of Each World v2,Press Y after finishing the current level to activate.,,,,4,927FFFA8 F7FF0000 620DCA1C 00000000 B20DCA1C 00000000 B00000A8 00000000 20000068 0000000F D2000000 00000000,1,,,
,73674,Reset Timer v1,Press X to activate.,,,,1,927FFFA8 FBFF0000 620DCA1C 00000000 B20DCA1C 00000000 B00000A8 00000000 0000004C 005A9F38 D2000000 00000000,1,,,
,73674,Reset Timer v2,Press X to activate.,,,,1,927FFFA8 FBFF0000 620DA75C 00000000 B20DA75C 00000000 B00000A8 00000000 0000004C 005A9F38 D2000000 00000000,1,,,
,73675,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 620DA75C 00000000 B20DA75C 00000000 B00000A8 00000000 0000006C 05F5E0FF D2000000 00000000,1,,,
,73675,Go To Last Level of Each World,Press Y after finishing the current level to activate.,,,,1,94000136 FFFD0000 620DA75C 00000000 B20DA75C 00000000 B00000A8 00000000 20000068 0000000F D2000000 00000000,1,,,
,73675,Reset Timer,Press X to activate.,,,,1,94000136 FFFE0000 620DA75C 00000000 B20DA75C 00000000 B00000A8 00000000 0000004C 005A9F38 D2000000 00000000,1,,,
,73676,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 620DC73C 00000000 B20DC73C 00000000 B00000A8 00000000 0000006C 05F5E0FF D2000000 00000000,1,,,
,73676,Go To Last Level of Each World,Press Y after finishing the current level to activate.,,,,1,927FFFA8 F7FF0000 620DC73C 00000000 B20DC73C 00000000 B00000A8 00000000 20000068 0000000F D2000000 00000000,1,,,
,73676,Reset Timer,Press X to activate.,,,,1,927FFFA8 FBFF0000 620DC73C 00000000 B20DC73C 00000000 B00000A8 00000000 0000004C 005A9F38 D2000000 00000000,1,,,
,73677,Infinite Time to Solve Puzzle,,,,,5,02048EC0 E1A00000,1,,,
,73677,Reset Timer,Press R to activate.,,,,1,94000130 FEFF0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000074 001C1FC0 D2000000 00000000,1,,,
,73677,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000090 0098967F D2000000 00000000,1,,,
,73677,Infinite Lives,Press L to activate.,,,,5,94000130 FDFF0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000B4 00000063 D2000000 00000000,1,,,
,73677,Shuffle Always Available,Press A to activate.,,,,1,94000130 FFFE0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000EC 0000FFFF D2000000 00000000,1,,,
,73677,Bonus Always Charged,Press B to activate.,,,,1,94000130 FFFD0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000F8 0000FFFF D2000000 00000000,1,,,
,73678,Infinite Time to Solve Puzzle,,,,,5,02048EC0 E1A00000,1,,,
,73678,Reset Timer,Press R to activate.,,,,1,94000130 FEFF0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000074 001C1FC0 D2000000 00000000,1,,,
,73678,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000090 0098967F D2000000 00000000,1,,,
,73678,Infinite Lives,Press L to activate.,,,,5,94000130 FDFF0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000B4 00000063 D2000000 00000000,1,,,
,73678,Shuffle Always Available,Press A to activate.,,,,1,94000130 FFFE0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000EC 0000FFFF D2000000 00000000,1,,,
,73678,Bonus Always Charged,Press B to activate.,,,,1,94000130 FFFD0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000F8 0000FFFF D2000000 00000000,1,,,
,73679,Stop Time While Solving Puzzle,"Press Select to stop time, press Start to start time again.",,,,1,94000130 FFFB0000 62120058 00000000 52048C84 E5930000 02048C88 E1A00000 D2000000 00000000 52120058 00000000 52048C84 E5930000 02048C88 E5850008 D2000000 00000000 94000130 FFF70000 52048C84 E5930000 02048C88 E5850008 D2000000 00000000,1,,,
,73679,Get 99 Gold,,Must finish current level to get the gold.,,,1,02000000 E3A01063 02000004 E5801060 02000008 EA01E67F 52000008 EA01E67F 02079A08 EAFE197C D0000000 00000000,1,,,
,73679,Infinite Lives,,Lives no longer count down.,,,5,5204DB18 A59F1048 0204DB1C E1A00000 D0000000 00000000,1,,,
,73679,Reset Timer,Press R to activate.,,,,1,94000130 FEFF0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000074 001C1FC0 D2000000 00000000,1,,,
,73679,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 00000090 0098967F D2000000 00000000,1,,,
,73679,Shuffle Always Available,Press A to activate.,,,,1,94000130 FFFE0000 621232D4 00000000 B21232D4 00000000 B00000A4 00000000 000000EC 0000FFFF D2000000 00000000,1,,,
,73680,Reset Timer,Press R to activate.,,,,1,94000130 FEFF0000 62122254 00000000 B2122254 00000000 B00000A4 00000000 00000074 001C1FC0 D2000000 00000000,1,,,
,73680,Max Score,Press Select to activate.,,,,12,94000130 FFFB0000 62122254 00000000 B2122254 00000000 B00000A4 00000000 00000090 0098967F D2000000 00000000,1,,,
,73680,Infinite Lives,Press L to activate.,,,,5,94000130 FDFF0000 62122254 00000000 B2122254 00000000 B00000A4 00000000 000000B4 00000063 D2000000 00000000,1,,,
,73680,Shuffle Always Available,Press A to activate.,,,,1,94000130 FFFE0000 62122254 00000000 B2122254 00000000 B00000A4 00000000 000000EC 0000FFFF D2000000 00000000,1,,,
,73680,Bonus Always Charged,Press B to activate.,,,,1,94000130 FFFD0000 62122254 00000000 B2122254 00000000 B00000A4 00000000 000000F8 0000FFFF D2000000 00000000,1,,,
,73680,Infinite Time to Solve Puzzle,,,,,5,02048EC0 E1A00000,1,,,
,73681,Infinite Time,,,,,5,0202E098 E3A01839,1,,,
,73681,Infinite Lives,,,,,5,0203B2A0 E3A01005,1,,,
,73681,Score Multiplier x2,,,,,11,5202F4F8 E0811002 0202F4F8 E0811082 D2000000 00000000,1,,,
,73681,Score Multiplier x4,,,,,11,5202F4F8 E0811002 0202F4F8 E0811102 D2000000 00000000,1,,,
,73681,Score Multiplier x8,,,,,11,5202F4F8 E0811002 0202F4F8 E0811182 D2000000 00000000,1,,,
,73681,Score Multiplier x16,,,,,11,5202F4F8 E0811002 0202F4F8 E0811202 D2000000 00000000,1,,,
,73681,Score Multiplier x32,,,,,11,5202F4F8 E0811002 0202F4F8 E0811282 D2000000 00000000,1,,,
,73681,Score Multiplier x64,,,,,11,5202F4F8 E0811002 0202F4F8 E0811302 D2000000 00000000,1,,,
,73681,Score Multiplier x128,,,,,11,5202F4F8 E0811002 0202F4F8 E0811382 D2000000 00000000,1,,,
,73681,Score Multiplier x256,,,,,11,5202F4F8 E0811002 0202F4F8 E0811402 D2000000 00000000,1,,,
,73681,Score Multiplier x512,,,,,11,5202F4F8 E0811002 0202F4F8 E0811482 D2000000 00000000,1,,,
,73681,Score Multiplier x1024,,,,,11,5202F4F8 E0811002 0202F4F8 E0811502 D2000000 00000000,1,,,
,73682,Infinite Time,,,,,5,020389C4 E3A01839,1,,,
,73682,Infinite Lives,,,,,5,0203B2A0 E3A01005,1,,,
,73682,Score Multiplier x2,,,,,11,5202F4F8 E0811002 0202F4F8 E0811082 D2000000 00000000,1,,,
,73682,Score Multiplier x4,,,,,11,5202F4F8 E0811002 0202F4F8 E0811102 D2000000 00000000,1,,,
,73682,Score Multiplier x8,,,,,11,5202F4F8 E0811002 0202F4F8 E0811182 D2000000 00000000,1,,,
,73682,Score Multiplier x16,,,,,11,5202F4F8 E0811002 0202F4F8 E0811202 D2000000 00000000,1,,,
,73682,Score Multiplier x32,,,,,11,5202F4F8 E0811002 0202F4F8 E0811282 D2000000 00000000,1,,,
,73682,Score Multiplier x64,,,,,11,5202F4F8 E0811002 0202F4F8 E0811302 D2000000 00000000,1,,,
,73682,Score Multiplier x128,,,,,11,5202F4F8 E0811002 0202F4F8 E0811382 D2000000 00000000,1,,,
,73682,Score Multiplier x256,,,,,11,5202F4F8 E0811002 0202F4F8 E0811402 D2000000 00000000,1,,,
,73682,Score Multiplier x512,,,,,11,5202F4F8 E0811002 0202F4F8 E0811482 D2000000 00000000,1,,,
,73682,Score Multiplier x1024,,,,,11,5202F4F8 E0811002 0202F4F8 E0811502 D2000000 00000000,1,,,
,73683,Infinite Time,"Press Select+L to activate, press Select+R to deactivate.",,,,5,94000130 FEFB0000 0204BB14 E2400001 D2000000 00000000 94000130 FDFB0000 0204BB14 E2400000 D2000000 00000000,1,,,
,73684,Set Game Time 0:00:00,,,,,1,020D24D4 00000000,1,,,
,73684,Max Gold,Press Select to activate.,,,,12,94000130 FFFB0000 020D24D0 05F5E0FF D2000000 00000000,1,,,
,73684,No Encounters / Instant Encounter,"Hold R for no encounters, hold L for instant encounter.",,,,3,0202AD4C E0410000 94000130 FEFF0000 0202AD4C E3A00001 D0000000 00000000 94000130 FDFF0000 0202AD4C E3A00000 D0000000 00000000,1,,,
,73684,Weapon and Equipment Restrictions Lifted,,,,,3,120697FA 000046C0,1,,,
,73684,Enable All Dungeon Map,,,,,1,1200905C 0000E000,1,,,
,73684,Walkthrough Obstacles,Hold R to activate.,,,,1,1200A1BA 0000D100 94000130 FEFF0000 1200A1BA 0000E000 D0000000 00000000,1,,,
,73684,Move Speed x1,,,,,10,120A5698 00001040,1,,,
,73684,Move Speed x2,,,,,10,120A5698 00001080,1,,,
,73684,Move Speed x3,,,,,10,120A5698 000010C0,1,,,
,73684,Move Speed Walk x2 and Dash x4,,,,,10,021CCE74 00040006,1,,,
,73684,"Infinite Life, Mana, and Gauge",,,,,5,020219E8 EAFF7984 E2000000 00000038 E59FC024 E59CC000 E59F1020 E08CC001 E154000C 32867001 37940107 37840186 3A008675 E3580000 EA00866F 020D6540 000015D4 E1A00000,1,,,
,73684,Always Critical Hit,,,,,3,E2000100 00000010 E5D46002 E3560001 03A00001 E3500000 02000110 EA01E759 02079E78 EAFE18A0,1,,,
,73684,Always Double Attack,,,,,3,E2000120 00000010 E5D40002 E3500001 0A027ADA E1A00004 02000130 EA027ACF 0209EC70 EAFD852A,1,,,
,73684,Always Item Drop,,,,,3,020640D4 E1A00000,1,,,
,73684,Money Multiplier x2,,,,,11,12063A80 00007080,1,,,
,73684,Money Multiplier x4,,,,,11,12063A80 00007100,1,,,
,73684,Money Multiplier x8,,,,,11,12063A80 00007180,1,,,
,73684,Money Multiplier x16,,,,,11,12063A80 00007200,1,,,
,73684,Money Multiplier x32,,,,,11,12063A80 00007280,1,,,
,73684,Money Multiplier x64,,,,,11,12063A80 00007300,1,,,
,73684,Money Multiplier x128,,,,,11,12063A80 00007380,1,,,
,73684,Money Multiplier x256,,,,,11,12063A80 00007400,1,,,
,73684,Money Multiplier x512,,,,,11,12063A80 00007480,1,,,
,73684,Exp Multiplier x2,,,,,11,12063CB0 00009080,1,,,
,73684,Exp Multiplier x4,,,,,11,12063CB0 00009100,1,,,
,73684,Exp Multiplier x8,,,,,11,12063CB0 00009180,1,,,
,73684,Exp Multiplier x16,,,,,11,12063CB0 00009200,1,,,
,73684,Exp Multiplier x32,,,,,11,12063CB0 00009280,1,,,
,73684,Exp Multiplier x64,,,,,11,12063CB0 00009300,1,,,
,73684,Exp Multiplier x128,,,,,11,12063CB0 00009380,1,,,
,73684,Exp Multiplier x256,,,,,11,12063CB0 00009400,1,,,
,73684,Exp Multiplier x512,,,,,11,12063CB0 00009480,1,,,
,73684,Skill Point Multiplier x2,,,,,11,020141E8 47184B00 020141EC 02000041 E2000040 00000018 7A801808 8BA30040 46C0181B 47104A00 020141F1 46C046C0,1,,,
,73684,Skill Point Multiplier x4,,,,,11,020141E8 47184B00 020141EC 02000041 E2000040 00000018 7A801808 8BA30080 46C0181B 47104A00 020141F1 46C046C0,1,,,
,73684,Skill Point Multiplier x8,,,,,11,020141E8 47184B00 020141EC 02000041 E2000040 00000018 7A801808 8BA300C0 46C0181B 47104A00 020141F1 46C046C0,1,,,
